mean, median, std_dev
9.60969696969697, 9.0, 4.862512435038075
9.60969696969697, 9.0, 4.862512435038075
9.641010101010101, 9.0, 4.863823888472916
9.615555555555556, 9.0, 4.855558144372099
9.615555555555556, 9.0, 4.855558144372099
9.615555555555556, 9.0, 4.855558144372099
9.536767676767676, 9.0, 4.85334016572172
9.537373737373738, 9.0, 4.840748457418248
9.546464646464646, 9.0, 4.846008732203081
9.386868686868686, 9.0, 4.758026635865477
9.393333333333333, 9.0, 4.764540318272524
9.393333333333333, 9.0, 4.764540318272524
9.409090909090908, 9.0, 4.768723669513676
9.409090909090908, 9.0, 4.768723669513676
9.383636363636363, 9.0, 4.789265660280112
9.217777777777778, 9.0, 4.762463405422768
9.22, 9.0, 4.773568218361767
9.223030303030303, 9.0, 4.799321807001749
9.164242424242424, 9.0, 4.790678467989135
9.098383838383839, 9.0, 4.791134216966931
9.098383838383839, 9.0, 4.791134216966931
9.092121212121212, 9.0, 4.798400253772983
