mean, median, std_dev
196.5852525252525, 196.0, 106.07785165054398
197.3331313131313, 199.0, 107.74188541144554
197.18262626262626, 204.0, 107.69674306045665
201.6727272727273, 222.5, 109.32013022476676
205.7610101010101, 224.0, 110.34451858981524
207.52040404040403, 225.0, 111.618804251179
209.04444444444445, 228.0, 114.38131180108847
208.8309090909091, 242.0, 116.72629599169687
212.69676767676768, 246.0, 117.9809125533695
215.54848484848486, 247.0, 119.5057378814641
213.79717171717172, 248.0, 118.69470247673743
219.85757575757575, 254.5, 119.1257671631283
220.63636363636363, 250.0, 119.93198363192352
230.40060606060607, 267.0, 121.40600271231314
227.23030303030302, 266.0, 122.35119467868759
226.19858585858586, 264.0, 118.57135412148344
223.76323232323233, 266.0, 120.19986260961478
226.1191919191919, 268.0, 122.47592686717364
228.06242424242424, 282.0, 124.38979115513459
226.74646464646466, 281.0, 124.67057910983682
226.80262626262626, 281.0, 126.74808720159986
231.8260606060606, 283.0, 123.1662990425332
229.58040404040403, 282.0, 124.10228389729022
230.0460606060606, 281.0, 122.18799681347288
225.18565656565656, 267.0, 121.53411657323053
223.81616161616162, 267.0, 121.76474810147765
223.1761616161616, 267.0, 123.27729471126229
222.25272727272727, 265.0, 123.20726303379666
220.63636363636363, 264.0, 122.2592538106315
221.3430303030303, 265.0, 122.03580161438587
217.69858585858586, 262.0, 120.97379822335935
217.5159595959596, 262.0, 121.1656218863646
224.9488888888889, 265.0, 120.42780147230249
226.2731313131313, 278.0, 122.06423108510084
226.38545454545454, 279.0, 122.1102470511562
226.86565656565656, 281.0, 121.53594277490542
227.26282828282828, 280.0, 121.62461295662692
221.8230303030303, 266.0, 122.71271613784927
221.02161616161615, 267.0, 123.71931468316032
222.36767676767676, 267.0, 123.74346780293303
226.30848484848485, 281.0, 123.59080082764844
222.68707070707072, 268.0, 123.66967918614935
218.7919191919192, 265.0, 123.02896733447538
221.09252525252526, 266.0, 123.52754211632265
223.36585858585858, 273.0, 122.95091936109131
224.24141414141414, 280.0, 123.17772534936105
225.96282828282827, 280.0, 122.23375615400178
225.4119191919192, 278.5, 122.36893305543192
223.72060606060606, 279.0, 123.15147985116411
224.4169696969697, 280.0, 123.12082869890104
227.4781818181818, 281.0, 122.47229589315569
224.54929292929293, 279.5, 122.91914520153402
223.8581818181818, 267.0, 122.47171633379162
223.60343434343434, 279.0, 122.7578782607209
225.15272727272728, 280.0, 122.20947287440016
224.07676767676767, 267.0, 122.06083499655874
226.2040404040404, 280.0, 121.24938980930865
229.11252525252524, 267.0, 120.06197753318348
230.1880808080808, 267.0, 119.09866200875767
230.31636363636363, 267.0, 119.04872152134928
230.31656565656564, 267.0, 119.04392105319968
229.5561616161616, 266.0, 118.22906023586887
228.2141414141414, 265.0, 117.96538870081146
227.0721212121212, 265.0, 118.88134926291494
225.57373737373737, 264.0, 118.48141190431568
225.73232323232324, 264.0, 117.30424943285999
